old_path,new_path,year,title,video_id,date
03_Reference/transcripts/20230614-rGxuXcpjd_k.txt,03_Reference/transcripts/2023/This feel-good story WILL make your day [rGxuXcpjd_k].txt,2023,This feel-good story WILL make your day...,rGxuXcpjd_k,2023-06-14
03_Reference/transcripts/20230615-Yt3IbwW5WSc.txt,03_Reference/transcripts/2023/This was so SHOCKING to hear [Yt3IbwW5WSc].txt,2023,This was so SHOCKING to hear...,Yt3IbwW5WSc,2023-06-15
03_Reference/transcripts/20230616-JXmtfJrYT5o.txt,03_Reference/transcripts/2023/leafs fans WONT want to hear this [JXmtfJrYT5o].txt,2023,leafs fans WONT want to hear this...,JXmtfJrYT5o,2023-06-16
03_Reference/transcripts/20230617-_7ogui-eI7s.txt,03_Reference/transcripts/2023/This interview was SO emotional [_7ogui-eI7s].txt,2023,This interview was SO emotional...,_7ogui-eI7s,2023-06-17
03_Reference/transcripts/20230618-wlBvjc2t-RI.txt,03_Reference/transcripts/2023/Karlsson is a complete LEGEND for this hilarious speech… [wlBvjc2t-RI].txt,2023,Karlsson is a complete LEGEND for this hilarious speech…,wlBvjc2t-RI,2023-06-18
03_Reference/transcripts/20230624-Z0FjfioqwxY.txt,03_Reference/transcripts/2023/Habs fans will be VERY happy about this… [Z0FjfioqwxY].txt,2023,Habs fans will be VERY happy about this…,Z0FjfioqwxY,2023-06-24
03_Reference/transcripts/20230627--aECpjkshBg.txt,03_Reference/transcripts/2023/Now THIS is what Habs fans want to hear [-aECpjkshBg].txt,2023,Now THIS is what Habs fans want to hear...,-aECpjkshBg,2023-06-27
03_Reference/transcripts/20230628-ZGqI6vdXRZU.txt,03_Reference/transcripts/2023/I can’t believe Crosby said THIS about Connor Bedard [ZGqI6vdXRZU].txt,2023,I can’t believe Crosby said THIS about Connor Bedard...,ZGqI6vdXRZU,2023-06-28
03_Reference/transcripts/20230702-2l8Hn8AgArM.txt,03_Reference/transcripts/2023/I don’t know how to feel about this [2l8Hn8AgArM].txt,2023,I don’t know how to feel about this...,2l8Hn8AgArM,2023-07-02
03_Reference/transcripts/20230709-fghytZSPexk.txt,03_Reference/transcripts/2023/I still can't believe Max Domi CHIRPED the Leafs like this [fghytZSPexk].txt,2023,I still can't believe Max Domi CHIRPED the Leafs like this...,fghytZSPexk,2023-07-09
03_Reference/transcripts/20230824-iWRZ56OkcOQ.txt,03_Reference/transcripts/2023/Auston Matthews’ Extension will be a mistake… [iWRZ56OkcOQ].txt,2023,Auston Matthews’ Extension will be a mistake…,iWRZ56OkcOQ,2023-08-24
03_Reference/transcripts/20231013--3UJaCqyiz0.txt,03_Reference/transcripts/2023/This was absolutely CRAZY to watch [-3UJaCqyiz0].txt,2023,This was absolutely CRAZY to watch...,-3UJaCqyiz0,2023-10-13
03_Reference/transcripts/20231022-SNCZ_S_w6Gw.txt,03_Reference/transcripts/2023/I CAN'T BELIEVE Evander Kane just said this [SNCZ_S_w6Gw].txt,2023,I CAN'T BELIEVE Evander Kane just said this...,SNCZ_S_w6Gw,2023-10-22
03_Reference/transcripts/20231023-zKyAKhZellc.txt,03_Reference/transcripts/2023/Nobody noticed when Connor Bedard did THIS [zKyAKhZellc].txt,2023,Nobody noticed when Connor Bedard did THIS...,zKyAKhZellc,2023-10-23
03_Reference/transcripts/20231025-C-majGuMzy0.txt,03_Reference/transcripts/2023/Connor Bedard CANNOT let this happen again [C-majGuMzy0].txt,2023,Connor Bedard CANNOT let this happen again...,C-majGuMzy0,2023-10-25
03_Reference/transcripts/20231031-8xGwDrALEbU.txt,03_Reference/transcripts/2023/I have NEVER seen this happen in an interview [8xGwDrALEbU].txt,2023,I have NEVER seen this happen in an interview...,8xGwDrALEbU,2023-10-31
03_Reference/transcripts/20231105-TACU1umeKAU.txt,03_Reference/transcripts/2023/Oilers fans will NOT be happy to hear this [TACU1umeKAU].txt,2023,Oilers fans will NOT be happy to hear this...,TACU1umeKAU,2023-11-05
03_Reference/transcripts/20231107-4bD7g7I2gSg.txt,03_Reference/transcripts/2023/McDavid is so CLASSLESS for this [4bD7g7I2gSg].txt,2023,McDavid is so CLASSLESS for this...,4bD7g7I2gSg,2023-11-07
03_Reference/transcripts/20231110-MlnRKhr793c.txt,03_Reference/transcripts/2023/Connor Bedard fans are going CRAZY over This [MlnRKhr793c].txt,2023,Connor Bedard fans are going CRAZY over This...,MlnRKhr793c,2023-11-10
03_Reference/transcripts/20231110-nDLBWEE1kMs.txt,03_Reference/transcripts/2023/Leon Draisaitl is a LEGEND for this response [nDLBWEE1kMs].txt,2023,Leon Draisaitl is a LEGEND for this response...,nDLBWEE1kMs,2023-11-10
03_Reference/transcripts/20231112-0m4yLMncQ9Q.txt,03_Reference/transcripts/2023/Nobody saw what Tkachuk did to Connor Bedard RIGHT here [0m4yLMncQ9Q].txt,2023,Nobody saw what Tkachuk did to Connor Bedard RIGHT here...,0m4yLMncQ9Q,2023-11-12
03_Reference/transcripts/20231112-Lz_JKqxtzq8.txt,03_Reference/transcripts/2023/This is just PAINFUL for leafs fans to hear [Lz_JKqxtzq8].txt,2023,This is just PAINFUL for leafs fans to hear...,Lz_JKqxtzq8,2023-11-12
03_Reference/transcripts/20231113-xku0LmX3OFo.txt,03_Reference/transcripts/2023/This is tough for Oilers fans to watch… [xku0LmX3OFo].txt,2023,This is tough for Oilers fans to watch…,xku0LmX3OFo,2023-11-13
03_Reference/transcripts/20231115-Pc9rovXZMLA.txt,03_Reference/transcripts/2023/This is why Connor Bedard is so good… [Pc9rovXZMLA].txt,2023,This is why Connor Bedard is so good…,Pc9rovXZMLA,2023-11-15
03_Reference/transcripts/20231115-qO_HYfR0cz8.txt,03_Reference/transcripts/2023/Patrick Kane is close to signing with the Toronto Maple Leafs [qO_HYfR0cz8].txt,2023,Patrick Kane is close to signing with the Toronto Maple Leafs??,qO_HYfR0cz8,2023-11-15
03_Reference/transcripts/20231118-jJO8ohe6UHs.txt,03_Reference/transcripts/2023/This HURTS for leafs fans to hear [jJO8ohe6UHs].txt,2023,This HURTS for leafs fans to hear...,jJO8ohe6UHs,2023-11-18
03_Reference/transcripts/20231120-zoVqlSCgj3Y.txt,03_Reference/transcripts/2023/This is gonna HURT Connor Bedard [zoVqlSCgj3Y].txt,2023,This is gonna HURT Connor Bedard...,zoVqlSCgj3Y,2023-11-20
03_Reference/transcripts/20231121-4dbY3fQeYtc.txt,03_Reference/transcripts/2023/Nobody saw Matthew Tkachuk do this RIGHT here… [4dbY3fQeYtc].txt,2023,Nobody saw Matthew Tkachuk do this RIGHT here…,4dbY3fQeYtc,2023-11-21
03_Reference/transcripts/20231124-pl-wAPEBHv0.txt,03_Reference/transcripts/2023/leafs fans will be VERY happy to hear this [pl-wAPEBHv0].txt,2023,leafs fans will be VERY happy to hear this...,pl-wAPEBHv0,2023-11-24
03_Reference/transcripts/20231125-I2_yIZvZVAU.txt,03_Reference/transcripts/2023/Connor Bedard was absolutely PISSED about this right here [I2_yIZvZVAU].txt,2023,Connor Bedard was absolutely PISSED about this right here...,I2_yIZvZVAU,2023-11-25
03_Reference/transcripts/20231128-ArYPheC2ZNU.txt,03_Reference/transcripts/2023/Matthew Tkachuk couldn't BELIEVE what his brother did here… [ArYPheC2ZNU].txt,2023,Matthew Tkachuk couldn't BELIEVE what his brother did here…,ArYPheC2ZNU,2023-11-28
03_Reference/transcripts/20231130-64wW8ulQWeg.txt,03_Reference/transcripts/2023/He's a complete LEGEND for this interview [64wW8ulQWeg].txt,2023,He's a complete LEGEND for this interview...,64wW8ulQWeg,2023-11-30
03_Reference/transcripts/20231130-8_dsSPgNK6s.txt,03_Reference/transcripts/2023/Corey Perry REVEALS the truth in recent statement [8_dsSPgNK6s].txt,2023,Corey Perry REVEALS the truth in recent statement...,8_dsSPgNK6s,2023-11-30
03_Reference/transcripts/20231203-vt0LPNAoi0I.txt,03_Reference/transcripts/2023/Leafs fans are FURIOUS at Nylander because of this… [vt0LPNAoi0I].txt,2023,Leafs fans are FURIOUS at Nylander because of this…,vt0LPNAoi0I,2023-12-03
03_Reference/transcripts/20231206-a1D-8zhrWdo.txt,03_Reference/transcripts/2023/This Hot Mic moment was TOO Funny!! [a1D-8zhrWdo].txt,2023,This Hot Mic moment was TOO Funny!!,a1D-8zhrWdo,2023-12-06
03_Reference/transcripts/20231210-kxQwu_INlsQ.txt,03_Reference/transcripts/2023/This moment was just RIDICULOUSLY stupid [kxQwu_INlsQ].txt,2023,This moment was just RIDICULOUSLY stupid...,kxQwu_INlsQ,2023-12-10
03_Reference/transcripts/20231211-Sz_aVFp_Ka8.txt,03_Reference/transcripts/2023/You NEED to hear what Ovechkin said about Connor Bedard here [Sz_aVFp_Ka8].txt,2023,You NEED to hear what Ovechkin said about Connor Bedard here...,Sz_aVFp_Ka8,2023-12-11
03_Reference/transcripts/20231212-24hkEUbaoWA.txt,03_Reference/transcripts/2023/McDavid is absolutely FED UP with Connor Bedard talk… [24hkEUbaoWA].txt,2023,McDavid is absolutely FED UP with Connor Bedard talk…,24hkEUbaoWA,2023-12-12
03_Reference/transcripts/20231216-Rl6kb_tssWY.txt,03_Reference/transcripts/2023/I've NEVER seen an NHL player get away with this before [Rl6kb_tssWY].txt,2023,I've NEVER seen an NHL player get away with this before....,Rl6kb_tssWY,2023-12-16
03_Reference/transcripts/20231218-lm5f6GHP1to.txt,03_Reference/transcripts/2023/Connor Bedard got so MAD at what Pettersson did to him [lm5f6GHP1to].txt,2023,Connor Bedard got so MAD at what Pettersson did to him...,lm5f6GHP1to,2023-12-18
03_Reference/transcripts/20231222-JOveDdzgQX8.txt,03_Reference/transcripts/2023/the Vancouver Canucks are the best team in the NHL [JOveDdzgQX8].txt,2023,the Vancouver Canucks are the best team in the NHL,JOveDdzgQX8,2023-12-22
03_Reference/transcripts/20231222-gnmpF_4-XGQ.txt,03_Reference/transcripts/2023/Tom Wilson is such a MENACE for this (All Hell Breaks Loose) [gnmpF_4-XGQ].txt,2023,Tom Wilson is such a MENACE for this (All Hell Breaks Loose)...,gnmpF_4-XGQ,2023-12-22
03_Reference/transcripts/20231223-kFWnTn3Zrew.txt,03_Reference/transcripts/2023/Mitch Marner should not have said this [kFWnTn3Zrew].txt,2023,Mitch Marner should not have said this...,kFWnTn3Zrew,2023-12-23
03_Reference/transcripts/20231224-76u2LwcvaAU.txt,03_Reference/transcripts/2023/No ones talking about what Zegras said about Connor Bedard [76u2LwcvaAU].txt,2023,No ones talking about what Zegras said about Connor Bedard...,76u2LwcvaAU,2023-12-24
03_Reference/transcripts/20231224-nTXew-Q9jDY.txt,03_Reference/transcripts/2023/NOBODY expected THIS to happen… [nTXew-Q9jDY].txt,2023,NOBODY expected THIS to happen…,nTXew-Q9jDY,2023-12-24
03_Reference/transcripts/20231224-nWZJvI_rzdM.txt,03_Reference/transcripts/2023/Connor Bedard just SHOCKED THE WORLD with a LACROSSE GOAL [nWZJvI_rzdM].txt,2023,Connor Bedard just SHOCKED THE WORLD with a LACROSSE GOAL,nWZJvI_rzdM,2023-12-24
03_Reference/transcripts/20231227-5RcYxu_8d9s.txt,03_Reference/transcripts/2023/This ref waited his whole life to say this - Canada v Finland WJC 2024 [5RcYxu_8d9s].txt,2023,This ref waited his whole life to say this - Canada v Finland WJC 2024,5RcYxu_8d9s,2023-12-27
03_Reference/transcripts/20231227-ud8nX5DvRbI.txt,03_Reference/transcripts/2023/The Canucks have an absolute GEM on their hands 2024 WJC [ud8nX5DvRbI].txt,2023,The Canucks have an absolute GEM on their hands | 2024 WJC,ud8nX5DvRbI,2023-12-27
03_Reference/transcripts/20231228-kfaLMO9cdcM.txt,03_Reference/transcripts/2023/Nobody realized how much Bedard appreciated this [kfaLMO9cdcM].txt,2023,Nobody realized how much Bedard appreciated this...,kfaLMO9cdcM,2023-12-28
03_Reference/transcripts/20231229-xwIsghFh3Ek.txt,03_Reference/transcripts/2023/This game was CRAZY Canada vs Sweden WJC 2024 Highlights [xwIsghFh3Ek].txt,2023,This game was CRAZY | Canada vs Sweden WJC 2024 Highlights,xwIsghFh3Ek,2023-12-29
03_Reference/transcripts/20231231-gt-82Z4VjNU.txt,03_Reference/transcripts/2023/The Canucks have found themselves a GOLD MINE WJC 2024 [gt-82Z4VjNU].txt,2023,The Canucks have found themselves a GOLD MINE | WJC 2024,gt-82Z4VjNU,2023-12-31
03_Reference/transcripts/20240102-tIZzTNjUrDM.txt,03_Reference/transcripts/2024/This right here is driving people INSANE WJC 2024 [tIZzTNjUrDM].txt,2024,This right here is driving people INSANE | WJC 2024,tIZzTNjUrDM,2024-01-02
03_Reference/transcripts/20240103-KtJWO_WkqG8.txt,03_Reference/transcripts/2024/This Canucks Prospect is TAKING OVER WJC 2024 [KtJWO_WkqG8].txt,2024,This Canucks Prospect is TAKING OVER | WJC 2024,KtJWO_WkqG8,2024-01-03
03_Reference/transcripts/20240104-zwnKwsW2vFA.txt,03_Reference/transcripts/2024/Why do the Canucks ALWAYS do this to us [zwnKwsW2vFA].txt,2024,Why do the Canucks ALWAYS do this to us?,zwnKwsW2vFA,2024-01-04
03_Reference/transcripts/20240105-C1x2je3Je78.txt,03_Reference/transcripts/2024/The Canucks really have the BEST PLAYER in the World Juniors [C1x2je3Je78].txt,2024,The Canucks really have the BEST PLAYER in the World Juniors...,C1x2je3Je78,2024-01-05
03_Reference/transcripts/20240105-qYU8ysVHSE8.txt,03_Reference/transcripts/2024/The Canucks make absolutely NO SENSE for this [qYU8ysVHSE8].txt,2024,The Canucks make absolutely NO SENSE for this...,qYU8ysVHSE8,2024-01-05
03_Reference/transcripts/20240106-taBmedA7y2Y.txt,03_Reference/transcripts/2024/The Canucks have a STAR in the making WJC 2024 Finals [taBmedA7y2Y].txt,2024,The Canucks have a STAR in the making | WJC 2024 Finals,taBmedA7y2Y,2024-01-06
03_Reference/transcripts/20240107-ljFcBM2RGac.txt,03_Reference/transcripts/2024/The Canucks should've done this ALL ALONG [ljFcBM2RGac].txt,2024,The Canucks should've done this ALL ALONG,ljFcBM2RGac,2024-01-07
03_Reference/transcripts/20240109-iQBn08ZJSpU.txt,03_Reference/transcripts/2024/The Canucks just MANHANDLED the Rangers… [iQBn08ZJSpU].txt,2024,The Canucks just MANHANDLED the Rangers…,iQBn08ZJSpU,2024-01-09
03_Reference/transcripts/20240110-Cgq1s1e5yB8.txt,03_Reference/transcripts/2024/The Canucks are SO SMART for doing this [Cgq1s1e5yB8].txt,2024,The Canucks are SO SMART for doing this...,Cgq1s1e5yB8,2024-01-10
03_Reference/transcripts/20240110-ag0rV-p9bR0.txt,03_Reference/transcripts/2024/I have NO WORDS to describe this Canucks team [ag0rV-p9bR0].txt,2024,I have NO WORDS to describe this Canucks team...,ag0rV-p9bR0,2024-01-10
03_Reference/transcripts/20240112-ymKUstHzI1g.txt,03_Reference/transcripts/2024/The Canucks just won their WILDEST one yet! [ymKUstHzI1g].txt,2024,The Canucks just won their WILDEST one yet!,ymKUstHzI1g,2024-01-12
03_Reference/transcripts/20240113-8rK5G9oeaxQ.txt,03_Reference/transcripts/2024/This is extremely IMPRESSIVE from the Canucks [8rK5G9oeaxQ].txt,2024,This is extremely IMPRESSIVE from the Canucks,8rK5G9oeaxQ,2024-01-13
03_Reference/transcripts/20240114-uJk5Q7Ih4Vw.txt,03_Reference/transcripts/2024/This Canucks game got OUT of Control [uJk5Q7Ih4Vw].txt,2024,This Canucks game got OUT of Control...,uJk5Q7Ih4Vw,2024-01-14
03_Reference/transcripts/20240115-RYUDRPNY5ds.txt,03_Reference/transcripts/2024/The Canucks just ran OUT of gas [RYUDRPNY5ds].txt,2024,The Canucks just ran OUT of gas,RYUDRPNY5ds,2024-01-15
03_Reference/transcripts/20240117-dvbqNCOkP0U.txt,03_Reference/transcripts/2024/Canucks fans NEED to start thinking about this [dvbqNCOkP0U].txt,2024,Canucks fans NEED to start thinking about this...,dvbqNCOkP0U,2024-01-17
03_Reference/transcripts/20240118-YeUNTRef0Vc.txt,03_Reference/transcripts/2024/Are the Canucks making a MISTAKE here [YeUNTRef0Vc].txt,2024,Are the Canucks making a MISTAKE here??,YeUNTRef0Vc,2024-01-18
03_Reference/transcripts/20240119-p68ThTm8HGc.txt,03_Reference/transcripts/2024/The Canucks keep reaching NEW HEIGHTS [p68ThTm8HGc].txt,2024,The Canucks keep reaching NEW HEIGHTS,p68ThTm8HGc,2024-01-19
03_Reference/transcripts/20240120-nuI8GMP7E-I.txt,03_Reference/transcripts/2024/Canucks fans should be VERY happy to hear this [nuI8GMP7E-I].txt,2024,Canucks fans should be VERY happy to hear this...,nuI8GMP7E-I,2024-01-20
03_Reference/transcripts/20240121-yOwmQ3LZOyo.txt,03_Reference/transcripts/2024/The Canucks just PROVED they're Canada's best team! [yOwmQ3LZOyo].txt,2024,The Canucks just PROVED they're Canada's best team!,yOwmQ3LZOyo,2024-01-21
03_Reference/transcripts/20240123-NJBCPCFVm3I.txt,03_Reference/transcripts/2024/The Vancouver Canucks CANNOT be stopped now [NJBCPCFVm3I].txt,2024,The Vancouver Canucks CANNOT be stopped now....,NJBCPCFVm3I,2024-01-23
03_Reference/transcripts/20240124-LuislY9Q3v8.txt,03_Reference/transcripts/2024/This is such a SMART move from the Canucks [LuislY9Q3v8].txt,2024,This is such a SMART move from the Canucks...,LuislY9Q3v8,2024-01-24
03_Reference/transcripts/20240125-_waAZmsPpJc.txt,03_Reference/transcripts/2024/I could not BELIEVE how this Canucks game ended [_waAZmsPpJc].txt,2024,I could not BELIEVE how this Canucks game ended...,_waAZmsPpJc,2024-01-25
03_Reference/transcripts/20240126-kSCgdvNeZwE.txt,03_Reference/transcripts/2024/The Canucks do NOT deserve to go through this… [kSCgdvNeZwE].txt,2024,The Canucks do NOT deserve to go through this…,kSCgdvNeZwE,2024-01-26
03_Reference/transcripts/20240128-MYCntCK4Uqc.txt,03_Reference/transcripts/2024/This Canucks team just pulled THAT off [MYCntCK4Uqc].txt,2024,This Canucks team just pulled THAT off...,MYCntCK4Uqc,2024-01-28
03_Reference/transcripts/20240130-Qx1hKishvKI.txt,03_Reference/transcripts/2024/Should the Canucks be WORRIED about this [Qx1hKishvKI].txt,2024,Should the Canucks be WORRIED about this??,Qx1hKishvKI,2024-01-30
03_Reference/transcripts/20240201-rAdYdns5rfM.txt,03_Reference/transcripts/2024/The Canucks just SHOCKED the hockey world with this [rAdYdns5rfM].txt,2024,The Canucks just SHOCKED the hockey world with this....,rAdYdns5rfM,2024-02-01
03_Reference/transcripts/20240203-1UUrnjxfL6w.txt,03_Reference/transcripts/2024/The 2024 NHL All Star Skills Competition in a nutshell [1UUrnjxfL6w].txt,2024,The 2024 NHL All Star Skills Competition in a nutshell....,1UUrnjxfL6w,2024-02-03
03_Reference/transcripts/20240207-VLG7ZzUbrA0.txt,03_Reference/transcripts/2024/The Canucks are back and BETTER than ever before [VLG7ZzUbrA0].txt,2024,The Canucks are back and BETTER than ever before...,VLG7ZzUbrA0,2024-02-07
03_Reference/transcripts/20240209-87wH-iCqsDY.txt,03_Reference/transcripts/2024/This was painful to watch for Canucks fans… [87wH-iCqsDY].txt,2024,This was painful to watch for Canucks fans…,87wH-iCqsDY,2024-02-09
03_Reference/transcripts/20240210-QYG-BiBykyw.txt,03_Reference/transcripts/2024/I was left STUNNED by this Canucks game [QYG-BiBykyw].txt,2024,I was left STUNNED by this Canucks game...,QYG-BiBykyw,2024-02-10
03_Reference/transcripts/20240211--1pmNkx_kMM.txt,03_Reference/transcripts/2024/The Canucks STEAL a wild one against the Caps! [-1pmNkx_kMM].txt,2024,The Canucks STEAL a wild one against the Caps!,-1pmNkx_kMM,2024-02-11
03_Reference/transcripts/20240214-3pEiWZkQ-oU.txt,03_Reference/transcripts/2024/The Canucks made this look TOO EASY here [3pEiWZkQ-oU].txt,2024,The Canucks made this look TOO EASY here...,3pEiWZkQ-oU,2024-02-14
03_Reference/transcripts/20240216-NbWbjKvjOq4.txt,03_Reference/transcripts/2024/The Canucks just got PERFECT revenge on the Red Wings [NbWbjKvjOq4].txt,2024,The Canucks just got PERFECT revenge on the Red Wings...,NbWbjKvjOq4,2024-02-16
03_Reference/transcripts/20240218-7onuNMG3fdk.txt,03_Reference/transcripts/2024/The Canucks must get better at THIS if they want the Stanley Cup… [7onuNMG3fdk].txt,2024,The Canucks must get better at THIS if they want the Stanley Cup…,7onuNMG3fdk,2024-02-18
03_Reference/transcripts/20240220-LRR1ufB4paU.txt,03_Reference/transcripts/2024/I am at a LOSS for words after this Canucks game [LRR1ufB4paU].txt,2024,I am at a LOSS for words after this Canucks game...,LRR1ufB4paU,2024-02-20
03_Reference/transcripts/20240221-cMMovt-7hGY.txt,03_Reference/transcripts/2024/The Canucks haven’t done this ALL SEASON… [cMMovt-7hGY].txt,2024,The Canucks haven’t done this ALL SEASON….,cMMovt-7hGY,2024-02-21
03_Reference/transcripts/20240223--mbKx7WLIWE.txt,03_Reference/transcripts/2024/Rick Tocchet is not happy at all with the Canucks… [-mbKx7WLIWE].txt,2024,Rick Tocchet is not happy at all with the Canucks…,-mbKx7WLIWE,2024-02-23
03_Reference/transcripts/20240224-JidD5nR8nQ8.txt,03_Reference/transcripts/2024/The Leafs just made a STATEMENT against the Golden Knights [JidD5nR8nQ8].txt,2024,The Leafs just made a STATEMENT against the Golden Knights....,JidD5nR8nQ8,2024-02-24
03_Reference/transcripts/20240225-1tTH0fmhE28.txt,03_Reference/transcripts/2024/This Canucks team just left me completely MIND BLOWN… [1tTH0fmhE28].txt,2024,This Canucks team just left me completely MIND BLOWN…,1tTH0fmhE28,2024-02-25
03_Reference/transcripts/20240228-_w5Dx-GmphM.txt,03_Reference/transcripts/2024/I cannot BELIEVE how this Canucks game finished [_w5Dx-GmphM].txt,2024,I cannot BELIEVE how this Canucks game finished...,_w5Dx-GmphM,2024-02-28
03_Reference/transcripts/20240301-CGvZcwpM4Wc.txt,03_Reference/transcripts/2024/This Canucks game got OUT of hand [CGvZcwpM4Wc].txt,2024,This Canucks game got OUT of hand...,CGvZcwpM4Wc,2024-03-01
03_Reference/transcripts/20240303-mD3oiZmFlJM.txt,03_Reference/transcripts/2024/THIS is what happens when you're the NHL's BIGGEST Target [mD3oiZmFlJM].txt,2024,THIS is what happens when you're the NHL's BIGGEST Target...,mD3oiZmFlJM,2024-03-03
03_Reference/transcripts/20240304-CT2UwAvpAxk.txt,03_Reference/transcripts/2024/The Canucks have themselves a SECRET WEAPON on their hands [CT2UwAvpAxk].txt,2024,The Canucks have themselves a SECRET WEAPON on their hands...,CT2UwAvpAxk,2024-03-04
03_Reference/transcripts/20240306-E2a86gme8TY.txt,03_Reference/transcripts/2024/This Canucks team is proving to EVERYONE that they’re for real [E2a86gme8TY].txt,2024,This Canucks team is proving to EVERYONE that they’re for real...,E2a86gme8TY,2024-03-06
03_Reference/transcripts/20240307-2aj2z0hoSu8.txt,03_Reference/transcripts/2024/This Canucks prospect is TAKING OVER… [2aj2z0hoSu8].txt,2024,This Canucks prospect is TAKING OVER….,2aj2z0hoSu8,2024-03-07
03_Reference/transcripts/20240308-KOXQZYqebF0.txt,03_Reference/transcripts/2024/This Canucks team is TERRIFYING when they're like this [KOXQZYqebF0].txt,2024,This Canucks team is TERRIFYING when they're like this...,KOXQZYqebF0,2024-03-08
03_Reference/transcripts/20240310-NtMeOtxTWc0.txt,03_Reference/transcripts/2024/This Canucks team just DOMINATED the Jets [NtMeOtxTWc0].txt,2024,This Canucks team just DOMINATED the Jets...,NtMeOtxTWc0,2024-03-10
03_Reference/transcripts/20240312-dFj7KUyXUAQ.txt,03_Reference/transcripts/2024/This kid is out of control… [dFj7KUyXUAQ].txt,2024,This kid is out of control…,dFj7KUyXUAQ,2024-03-12
03_Reference/transcripts/20240314-VMIP1ktcU8s.txt,03_Reference/transcripts/2024/This Canucks game left me in UTTER SHOCK [VMIP1ktcU8s].txt,2024,This Canucks game left me in UTTER SHOCK....,VMIP1ktcU8s,2024-03-14
03_Reference/transcripts/20240317-qhdZCGEIa-w.txt,03_Reference/transcripts/2024/Penguins fans will NOT be happy to hear this [qhdZCGEIa-w].txt,2024,Penguins fans will NOT be happy to hear this...,qhdZCGEIa-w,2024-03-17
03_Reference/transcripts/20240317-sMLZrFw3hTs.txt,03_Reference/transcripts/2024/This could be a PROBLEM for the Canucks… [sMLZrFw3hTs].txt,2024,This could be a PROBLEM for the Canucks…,sMLZrFw3hTs,2024-03-17
03_Reference/transcripts/20240318-nK_7_zMGdpM.txt,03_Reference/transcripts/2024/The Canucks have an absolute WILDCARD up their sleeves [nK_7_zMGdpM].txt,2024,The Canucks have an absolute WILDCARD up their sleeves...,nK_7_zMGdpM,2024-03-18
03_Reference/transcripts/20240320-Pqw27OvfZcQ.txt,03_Reference/transcripts/2024/This Canucks team is so DOMINANT when they do this [Pqw27OvfZcQ].txt,2024,This Canucks team is so DOMINANT when they do this...,Pqw27OvfZcQ,2024-03-20
03_Reference/transcripts/20240322-cGOWvlQkMYg.txt,03_Reference/transcripts/2024/This Canucks team is a pure JOY to watch [cGOWvlQkMYg].txt,2024,This Canucks team is a pure JOY to watch...,cGOWvlQkMYg,2024-03-22
03_Reference/transcripts/20240324-adGkqBi7qD0.txt,03_Reference/transcripts/2024/The Canucks found themselves a GOLD MINE in this player [adGkqBi7qD0].txt,2024,The Canucks found themselves a GOLD MINE in this player...,adGkqBi7qD0,2024-03-24
03_Reference/transcripts/20240326--Fn-aa79_S0.txt,03_Reference/transcripts/2024/This Canucks game ended so DRAMATICALLY [-Fn-aa79_S0].txt,2024,This Canucks game ended so DRAMATICALLY...,-Fn-aa79_S0,2024-03-26
03_Reference/transcripts/20240329-ZYjGXyiaTd0.txt,03_Reference/transcripts/2024/This Canucks game came DOWN TO THE WIRE [ZYjGXyiaTd0].txt,2024,This Canucks game came DOWN TO THE WIRE...,ZYjGXyiaTd0,2024-03-29
03_Reference/transcripts/20240331-BYxO5RwuVtU.txt,03_Reference/transcripts/2024/No NHL team has EVER been eliminated from playoffs like this [BYxO5RwuVtU].txt,2024,No NHL team has EVER been eliminated from playoffs like this...,BYxO5RwuVtU,2024-03-31
03_Reference/transcripts/20240401-WOABSuMY8sU.txt,03_Reference/transcripts/2024/This Canucks player just surprised EVERYONE with this [WOABSuMY8sU].txt,2024,This Canucks player just surprised EVERYONE with this...,WOABSuMY8sU,2024-04-01
03_Reference/transcripts/20240403-K9XFOlf4BDg.txt,03_Reference/transcripts/2024/This RIGHT HERE was absolutely ridiculous [K9XFOlf4BDg].txt,2024,This RIGHT HERE was absolutely ridiculous...,K9XFOlf4BDg,2024-04-03
03_Reference/transcripts/20240404-RDtYsdVUwVw.txt,03_Reference/transcripts/2024/This Canucks game had such a WILD ending… [RDtYsdVUwVw].txt,2024,This Canucks game had such a WILD ending….,RDtYsdVUwVw,2024-04-04
03_Reference/transcripts/20240406-nZMwkDrt7B0.txt,03_Reference/transcripts/2024/Quinn Hughes just made NHL HISTORY [nZMwkDrt7B0].txt,2024,Quinn Hughes just made NHL HISTORY.....,nZMwkDrt7B0,2024-04-06
03_Reference/transcripts/20240407-p8bL4q5Sq9o.txt,03_Reference/transcripts/2024/This is just PAINFUL for Canucks fans to hear [p8bL4q5Sq9o].txt,2024,This is just PAINFUL for Canucks fans to hear...,p8bL4q5Sq9o,2024-04-07
03_Reference/transcripts/20240409-cn6BA8aqipY.txt,03_Reference/transcripts/2024/The Canucks NEEDED this win… [cn6BA8aqipY].txt,2024,The Canucks NEEDED this win…,cn6BA8aqipY,2024-04-09
03_Reference/transcripts/20240411-8weQvm2BC3Y.txt,03_Reference/transcripts/2024/What the hell did we just witness in this Canucks game… [8weQvm2BC3Y].txt,2024,What the hell did we just witness in this Canucks game….,8weQvm2BC3Y,2024-04-11
